player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Treyvon Hester,11999,DI,PHI,14,2,0,,1,0,24,56.6,86.2,84,74.7,83.4,47.6,2,7,0,,13.3,2,0,1,0,0,1,0,0,1,261,261,6,223,0,32,0,0,157,103,0,9,11,0,10,0,0,0,
Tre'von Johnson,12016,LB,LAC,2,0,0,,0,0,27,,37.5,63.6,60,54.1,25.7,0,0,0,,100,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,
Ryan Lewis,12017,CB,BUF,5,3,0,71.4,0,2,4,58.5,65.5,80.6,58.8,91.6,63.5,0,0,0,38,11.8,2,2,0,98.9,15,0,11,136,105,150,0,0,0,0,0,1,150,1,44,2,2,12,21,0,0,188,75,12.5
Pasoni Tasini,12023,DI,ARZ,1,1,0,,0,0,1,,68.6,74.2,57.7,67.5,67.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,6,10,0,0,0,0,0,0,0,0,
Michael Davis,12040,CB,LAC,15,4,0,63.1,0,0,27,70.7,71.5,88.3,60,68.5,48.9,0,0,0,42,15.3,9,8,4,89.3,41,0,39,679,484,768,37,0,0,37,0,0,731,1,283,12,19,46,65,0,1,461,148,11.2
Riley Bullough,12062,LB,TB,5,2,0,71.4,0,0,30,46.1,38.9,77.5,59.2,43.1,83,0,0,0,14,0,0,1,0,90.2,5,0,123,0,43,126,0,0,0,0,0,0,126,1,82,3,2,9,7,0,0,48,32,9.6
Greg Mabin,12068,CB,SF,8,2,0,63.2,0,1,28,48.9,48.8,80.1,,50.4,55,0,0,0,29,16.7,2,1,0,128.6,12,0,25,128,79,163,4,0,0,4,0,0,159,0,84,6,3,8,19,0,2,177,28,14.8
Bryan Cox Jr.,12092,ED,CAR,11,3,0,100,0,0,5,45.9,57.2,86.9,55.7,62.1,36.9,1,6,0,11,25,3,0,0,112.5,1,0,2,0,6,200,198,0,3,185,10,0,2,114,80,0,4,6,1,7,0,11,1,11
Josh Tupou,12093,DI,CIN,6,2,0,,0,0,7,,71.5,83.2,57.3,72,56.7,0,2,0,,8.3,1,0,0,0,0,0,0,0,0,154,154,51,97,0,6,0,0,58,96,0,7,9,0,2,0,0,0,
B.J. Bello,12097,LB,PHI,2,0,0,,0,0,24,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
Taysom Hill,12112,QB,NO,3,0,0,,0,0,20,60.7,75.5,99.9,,60,,0,0,0,,,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,
Lenzy Pipkins,12117,CB,DET,1,0,0,100,1,0,11,61.9,58.6,0,,65.3,57.3,0,0,0,15,0,0,0,1,100.8,5,0,2,0,43,53,0,0,0,0,0,0,53,0,10,51,1,7,5,0,0,41,34,8.2
Marcus Kemp,12137,WR,KC,1,0,0,,0,0,16,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Austin Ekeler,12164,HB,LAC,2,0,0,,0,0,27,,60,60,60,60,70.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,
Tre Sullivan,12165,S,PHI,13,1,0,54.5,0,0,24,72.3,62.6,25.1,58.9,25.4,29.8,0,1,0,10,28.6,8,3,1,62.3,6,0,22,0,260,308,4,0,0,4,0,268,304,1,47,11,4,19,11,1,0,39,34,6.5
Isaiah Irving,12171,ED,CHI,10,2,0,,0,0,6,67.2,52.7,33.7,48.6,66,61.9,2,5,0,,12.5,1,0,1,0,0,1,2,0,11,131,121,0,0,121,0,0,10,86,34,7,5,5,0,8,0,0,0,
Robert Tonyan,12193,TE,GB,2,0,0,,0,0,12,,60,64.6,60,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,
Chase Allen,12211,LB,MIA,3,2,0,,0,0,17,65.3,62.1,69.4,59.9,59,77.8,0,0,0,,25,1,0,0,0,0,0,17,0,5,19,1,0,0,1,0,0,18,1,13,1,1,1,0,0,0,0,0,
Adam Butler,12214,DI,NE,19,2,2,,0,1,19,65.9,57.6,86.6,58.4,49.6,74.3,4,19,0,,7.1,1,0,0,0,0,3,8,0,3,479,470,213,218,10,29,0,9,392,84,0,9,11,0,26,0,0,0,
Devaroe Lawrence,12222,DI,CLV,1,0,0,,0,0,8,,60,67.9,60,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
Arthur Maulet,12224,CB,IND,4,0,0,75,0,0,14,51.3,51.9,80.1,,55.5,57.1,0,0,0,80,12.5,1,0,0,140.6,9,0,4,78,64,92,4,0,0,4,0,0,88,0,28,6,5,7,12,0,1,139,73,15.4
Fadol Brown,12246,DI,GB,12,1,1,,1,0,12,71.8,55.1,0,56.6,62.6,38.6,4,3,0,,16,4,0,5,0,0,0,0,0,3,215,214,3,25,161,25,0,1,101,111,0,17,20,0,7,0,0,0,
Corey Clement,12253,HB,PHI,1,0,0,,0,0,24,,60,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Joe Jones,12321,LB,DEN,3,0,0,100,0,0,10,77.9,83.2,86.1,55.5,72.4,78.3,0,0,0,2,0,0,0,0,79.2,1,0,24,0,12,26,0,0,0,0,0,0,26,3,11,1,2,4,1,0,0,2,0,2
Dominique Hatfield,12338,CB,LA,1,0,0,0,0,0,26,63.1,63.7,70.5,,60,,0,0,0,,,0,0,0,39.6,0,0,0,6,4,6,0,0,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,
JoJo Natson,12739,WR,LA,1,0,0,,0,0,26,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Buddy Howell,12888,FB,HST,1,0,0,,0,0,13,,60,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Adonis Alexander,13612,CB,WAS,2,0,0,50,0,0,32,55.8,58.4,72.1,,63.8,75.2,0,0,0,6,0,0,0,0,56.3,1,0,0,9,8,11,0,0,0,0,0,0,11,0,3,2,0,2,2,0,0,6,5,6
Justin Hardee,18348,CB,NO,6,1,0,66.7,0,0,20,52.6,49.5,79.5,,69.6,44.6,0,0,1,37,23.1,3,0,0,64.3,10,0,3,69,51,79,0,0,0,0,0,0,79,0,28,5,3,9,15,0,0,124,52,12.4
Trevon Young,18413,ED,LA,2,0,0,,0,0,26,60,73.2,72.2,52.9,63.6,,0,0,0,,,0,0,0,0,0,0,1,0,1,11,10,0,0,10,0,0,1,6,4,0,0,0,0,0,0,0,0,
Corey Thompson,18551,LB,BUF,4,1,0,75,0,1,4,91.7,62.5,76.9,57.3,34.9,65.4,1,0,0,5,7.7,1,0,0,77.1,3,0,64,0,20,80,13,0,0,13,0,0,67,9,51,3,6,11,4,1,0,11,5,3.7
Skai Moore,21605,LB,IND,6,0,0,100,0,0,14,37.8,43.3,73.8,57,57.9,80.7,0,1,0,33,0,0,0,0,158.3,1,0,69,0,33,72,1,0,0,1,0,0,71,2,37,2,2,4,1,1,1,33,39,33
Kemoko Turay,21702,ED,IND,16,3,0,,0,1,14,69.1,62.9,34.6,67.3,51.6,59.1,7,28,0,,14.3,2,0,5,0,0,5,0,0,4,423,423,0,3,398,22,0,0,296,123,0,9,9,0,40,0,0,0,
Jawill Davis,22489,WR,NYG,1,0,0,,0,0,21,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Nick DeLuca,23189,LB,JAX,4,2,0,75,0,1,15,50.6,63,77,92.5,51.2,45.5,0,1,0,9,20,2,0,0,124,3,1,29,0,26,76,41,0,0,41,0,0,35,11,39,6,5,6,4,2,1,19,9,6.3
Keionta Davis,23592,ED,NE,6,1,0,,0,0,19,61.6,49.4,85.3,52.1,46.2,53.7,1,7,0,,12.5,1,0,0,0,0,0,0,0,0,182,182,1,26,129,26,0,0,99,83,0,5,6,0,8,0,0,0,
Dylan Cole,24304,LB,HST,9,1,0,76.9,0,0,13,59.5,52,86.8,39,48.6,28.6,0,0,0,37,25,5,3,0,129.3,10,0,113,4,83,128,4,0,0,4,0,1,124,7,38,5,7,14,13,0,1,117,79,11.7
Nathan Shepherd,24614,DI,NYJ,16,7,0,,0,0,22,58.2,65.8,46,65.2,66.2,31,5,7,0,,15.8,3,0,2,0,0,0,0,0,2,343,343,9,201,19,114,0,0,160,181,0,5,9,0,12,0,0,0,
Raven Greene,24750,S,GB,3,0,0,,0,0,12,50.4,51.3,85.5,65.2,62,70.5,0,0,0,,0,0,0,1,0,0,1,9,1,29,45,4,0,0,4,0,21,41,6,10,8,1,1,0,1,0,0,0,
Foyesade Oluokun,24904,LB,ATL,16,24,0,84.4,0,1,2,66.8,65.7,53.3,64.2,62.4,52.2,2,1,0,29,14.2,15,1,3,98.5,38,0,409,8,277,525,51,0,0,51,0,2,474,19,229,55,31,67,45,3,0,344,203,9.1
Levi Wallace,25445,CB,BUF,7,10,0,52.6,0,0,4,85.3,83.5,86.6,64.1,68.7,62.5,1,0,0,29,15.6,7,3,0,84.1,10,0,29,333,218,416,7,0,0,7,0,21,409,5,193,25,11,28,19,1,1,94,8,9.4
Dane Cruikshank,25546,S,TEN,7,0,0,100,0,0,31,69.9,69.5,76.3,60,55.4,54,0,0,0,-1,25,1,0,0,79.2,1,0,12,0,24,43,0,0,0,0,0,28,43,1,18,1,2,3,1,0,0,-1,4,-1
KhaDarel Hodge,26104,WR,LA,1,0,0,,0,0,26,,63,60,,62,68.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
Tae Davis,26296,LB,NYG,11,7,0,82.6,0,0,21,32.2,40.6,83.6,63.6,56.6,44,2,2,0,28,20,8,0,1,119.2,19,2,312,3,189,344,18,0,0,18,0,0,326,33,122,10,14,25,23,6,1,210,106,11.1
D.J. Reed Jr.,26940,S,SF,11,3,0,93.3,1,1,28,57.8,66.5,83.9,88.9,80.3,67.3,0,2,0,28,11.8,4,0,2,137.6,14,1,27,5,208,360,2,0,0,2,0,154,358,9,143,172,10,27,15,3,2,113,63,8.1
Siran Neal,27130,S,BUF,5,0,0,,0,0,4,61.2,72.8,72.4,73.2,65.3,78.3,0,0,0,,0,0,0,0,0,0,1,3,0,4,15,0,0,0,0,0,10,15,1,10,2,2,2,0,1,0,0,0,
D'Juan Hines,27390,LB,CLV,1,0,0,,0,0,8,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jerome Baker,28091,LB,MIA,16,10,1,78,2,0,17,62.2,70.7,81.6,64.6,77.3,75.4,1,1,1,50,6.8,5,1,2,96.7,39,3,520,6,366,678,65,0,0,65,0,1,613,46,266,86,29,59,50,5,1,381,314,9.8
Tremon Smith,28196,CB,KC,7,0,0,70,0,0,16,48.1,47.4,78.8,,47.1,27.5,0,0,0,25,40,2,1,1,101.7,7,0,1,9,49,82,2,0,0,2,0,0,80,0,33,70,1,3,10,0,0,99,45,14.1
Bilal Nichols,28451,DI,CHI,15,8,0,,0,0,6,71.4,75.3,84.8,64.1,73.4,77.9,4,9,0,,0,0,0,0,0,0,4,0,0,0,361,361,76,175,12,98,0,0,215,146,0,15,18,0,17,0,0,0,
Nick Nelson,28495,CB,OAK,10,3,0,61.3,1,0,23,34.8,39.2,27.1,47.7,68,35.5,0,0,0,67,14.3,3,0,2,127.1,19,0,32,42,174,311,5,0,0,5,0,2,306,8,129,230,5,15,31,0,3,310,176,16.3
Jermaine Carter,28838,LB,CAR,8,4,0,100,0,0,5,34.3,45.6,81.3,64,62.8,27,0,1,0,57,16.7,2,0,0,158.3,8,0,48,1,39,86,20,0,0,20,0,0,66,5,42,15,3,6,8,1,2,117,57,14.6
Chris Board,29456,LB,BLT,7,0,0,,0,0,3,64.9,55.7,84.3,53,54.4,73.3,0,0,0,,0,0,0,0,0,0,0,16,0,4,20,0,0,0,0,0,1,20,4,12,0,1,1,0,0,0,0,0,
Justin Jackson,29539,HB,LAC,2,0,0,,0,0,27,,60,60,60,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,
Dee Delaney,31078,CB,JAX,1,0,0,,0,0,15,60,60.4,63.3,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
P.J. Hall,31211,DI,OAK,14,6,2,,0,0,23,59.2,65,59.5,58.5,69.4,53.1,4,11,0,,13.6,3,0,2,0,0,0,0,0,2,511,511,74,397,1,39,0,0,301,208,0,12,13,0,15,0,0,0,
George Odum,31342,S,IND,12,5,0,75,0,0,14,64.1,61.9,0,37.8,69.5,70,0,1,1,18,12.9,4,1,2,81.6,9,0,59,0,149,237,19,0,0,19,0,134,218,6,82,24,7,22,12,1,1,69,54,7.7
Mike Hughes,34057,CB,MIN,6,3,0,75,0,1,18,64.6,65.3,82.1,58.3,64.6,56.1,0,1,1,48,16,4,2,0,112.4,21,0,21,162,159,244,2,0,0,2,0,0,242,2,83,58,6,18,28,1,2,261,123,12.4
John Kelly,34761,HB,LA,1,0,0,,0,0,26,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Matthew Adams,38526,LB,IND,14,7,0,91.7,1,0,14,39.7,52.4,0,60.2,73.8,58.6,2,2,0,27,14.8,4,0,3,146.5,11,0,107,0,76,227,44,0,0,44,0,0,183,21,130,76,6,16,12,4,1,166,88,15.1
Lyndon Johnson,38557,DI,JAX,3,0,0,,0,0,15,,50.8,0,51.6,64,72.2,0,1,0,,0,0,0,1,0,0,0,0,0,0,34,34,0,15,13,6,0,0,18,16,0,2,2,0,1,0,0,0,
Folorunso Fatukasi,38558,DI,NYJ,1,0,0,,0,0,22,,50.8,0,,69.6,,0,0,0,,,0,0,1,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,
Maurice Hurst,38563,DI,OAK,13,4,3,,1,1,23,66,71.4,57.5,65.5,69.2,77.7,0,7,0,,0,0,0,3,0,0,4,2,0,1,472,470,20,389,26,35,0,2,252,219,0,21,25,0,11,0,0,0,
Quenton Meeks,38566,CB,JAX,3,0,0,50,0,0,15,75,68.3,77.3,,38.2,31.8,0,0,0,31,33.3,2,2,0,75.7,3,0,2,38,30,47,2,0,0,2,0,0,45,0,17,5,1,4,6,0,0,46,18,15.3
Eric Wilson,38587,LB,MIN,14,3,0,76.9,0,0,18,54.3,62.7,37.1,74.4,69.2,50.5,3,1,0,12,17.1,6,0,1,87.5,20,2,274,2,179,336,37,0,0,37,0,2,299,31,126,21,16,26,26,6,0,133,106,6.7
Duke Ejiofor,39256,ED,HST,13,1,2,75,0,0,13,60.5,46.3,86.7,56.1,29.4,65.4,3,7,0,22,11.1,1,0,0,101,3,1,114,0,19,174,60,5,14,34,7,0,114,134,21,0,4,7,4,11,0,35,22,11.7
J.C. Jackson,42781,CB,NE,16,2,0,51.6,1,0,19,72.4,69.3,19.7,79.6,50.4,89.1,0,0,3,38,0,0,5,8,60.2,33,1,50,368,409,540,0,0,0,0,0,2,540,0,131,120,5,27,64,1,1,452,170,13.7
Charvarius Ward,43034,CB,KC,6,3,0,65.5,1,0,16,65.5,68.7,82.8,59.5,78.2,81.5,0,0,0,45,3.1,1,5,4,90.2,19,0,18,207,154,245,0,0,0,0,0,0,245,1,90,19,5,28,29,0,0,233,39,12.3
Kyzir White,44485,LB,LAC,3,2,0,60,0,0,27,66.7,65.6,0,,66.2,61.2,0,0,1,30,12.5,2,1,1,77.9,9,0,116,4,68,142,7,0,0,7,0,0,135,0,74,15,2,12,15,0,1,113,74,12.6
Leon Jacobs,44980,LB,JAX,12,6,0,85.7,0,0,15,61.8,68.8,80.8,58.6,71.8,70.5,0,1,0,27,5.3,1,0,0,140.2,6,0,41,1,51,146,90,0,0,90,0,0,56,14,81,14,8,12,7,1,1,57,16,9.5
Dontrell Hilliard,45691,HB,CLV,1,0,0,,0,0,8,,60,60,,60,29.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
Kalen Ballage,45741,HB,MIA,1,0,0,,0,0,17,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Gus Edwards,46027,HB,BLT,1,0,0,,0,0,3,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Tyler Conklin,47124,TE,MIN,1,0,0,,0,0,18,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Chris Herndon,47164,TE,NYJ,1,0,0,,0,0,22,,60,60.1,60,,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Janarion Grant,47561,WR,BLT,1,0,0,,0,0,3,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Equanimeous St. Brown,47967,WR,GB,1,0,0,,1,0,12,60.7,70.6,89.4,,,,0,0,0,,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Deante Burton,47970,CB,HST,2,1,0,100,0,1,13,58.1,61.3,77.8,,70.4,81.1,0,0,0,24,0,0,0,0,112.5,5,0,8,58,44,67,0,0,0,0,0,0,67,0,23,1,0,5,5,0,0,55,23,11
Brandon Powell,48036,WR,DET,1,0,0,,0,0,11,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
J'Mon Moore,48316,WR,GB,3,0,0,,0,0,12,,62.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Carroll Phillips,48353,ED,IND,5,1,0,100,0,0,14,56.5,33.3,14.3,51.4,42.6,44,0,1,0,-4,20,1,0,1,79.2,1,0,0,0,2,59,59,0,0,56,3,0,0,36,21,0,1,3,1,1,0,-4,-13,-4
Mike Love,48376,ED,BUF,3,1,0,,0,0,4,,63,81.1,63.5,59.5,26.7,0,2,0,,33.3,1,0,0,0,0,0,0,0,0,48,48,0,0,44,4,0,0,14,34,0,0,1,0,2,0,0,0,
Da'Shawn Hand,48386,DI,DET,13,9,0,,0,2,11,61.7,85.2,55.3,79.5,77.6,77.4,0,22,0,,0,0,0,2,0,0,3,0,0,0,455,455,76,294,16,69,0,0,263,192,0,18,17,0,25,0,0,0,
Jalyn Holmes,48400,ED,MIN,5,1,0,100,0,0,18,60.2,60.2,81,54.8,65.1,73.8,0,3,0,7,0,0,0,0,95.8,1,1,0,0,1,58,58,0,7,48,3,0,0,41,16,0,1,2,1,4,0,7,2,7
Demone Harris,48452,ED,TB,1,0,0,,0,0,30,,67.5,72.5,57.3,64.6,,0,0,0,,,0,0,0,0,0,0,0,0,0,6,6,0,0,5,1,0,0,4,2,0,0,0,0,0,0,0,0,
Sam Hubbard,48457,ED,CIN,16,5,1,80,1,1,7,58.9,66.6,63.6,64.5,67,58.7,4,19,0,13,13.9,5,0,2,85.8,4,6,10,0,21,508,494,5,131,297,61,2,14,326,161,2,18,26,5,29,0,23,8,5.8
Tyquan Lewis,48475,ED,IND,8,3,0,100,1,0,14,60.9,53.2,54,52.3,58.4,78.1,6,8,0,12,0,0,0,2,116.7,1,3,0,0,11,337,337,2,19,270,46,0,0,203,123,0,8,8,1,17,0,12,3,12
Bradley Chubb,48526,ED,DEN,16,10,0,72.7,0,2,10,37.4,67.4,50.7,72.7,67.2,40.2,8,36,0,66,19,11,0,5,107.8,8,13,14,5,71,844,817,0,16,794,7,0,27,456,317,8,35,37,11,57,0,119,90,14.9
Kylie Fitts,48553,ED,CHI,4,0,0,,0,0,6,62.3,46,7.3,49.9,60.5,,0,0,0,,,0,0,1,0,0,0,0,0,3,58,58,0,0,57,1,0,0,44,11,0,0,0,0,0,0,0,0,
Dorance Armstrong,48557,ED,DAL,15,4,0,,0,0,9,57.5,52.6,88,55.1,51.5,57.3,1,7,0,,11.8,2,0,0,0,0,1,0,0,4,273,273,0,6,243,24,0,0,134,135,0,7,11,0,9,0,0,0,
Chad Thomas,48565,DI,CLV,4,0,0,,0,0,8,,49.6,74.6,61,48,,0,0,0,,,0,0,0,0,0,0,0,0,0,22,22,0,15,0,7,0,0,10,12,0,0,0,0,0,0,0,0,
Harold Landry III,48600,ED,TEN,15,8,1,100,0,1,31,85.3,63.5,89.1,59.4,50.4,59.5,8,22,0,7,10.8,4,0,0,91.7,2,4,1,0,36,592,588,0,11,544,33,0,4,371,185,2,19,25,2,34,0,12,3,6
Tyler Lancaster,48604,DI,GB,11,3,0,,0,0,12,65.4,74.4,84.3,64.3,71.6,61.5,0,7,0,,4,1,0,0,0,0,0,0,0,2,272,271,102,161,0,8,0,1,133,137,0,19,21,0,7,0,0,0,
Jullian Taylor,48684,ED,SF,6,3,0,,0,0,28,,62.3,82.9,60.7,60.1,29.1,1,3,0,,22.2,2,0,0,0,0,0,0,0,0,101,101,0,18,68,15,0,0,33,68,0,2,4,0,4,0,0,0,
Harrison Phillips,48690,DI,BUF,16,7,1,,1,0,4,60,64,69,57,65.8,75.7,2,6,0,,0,0,0,1,0,0,0,0,0,0,389,389,97,272,0,20,0,0,176,213,0,13,17,0,8,0,0,0,
Daron Payne,48698,DI,WAS,16,10,3,,0,1,32,79.2,67.3,88.9,54.8,65.6,65.3,3,19,0,,7.4,4,0,0,0,0,5,1,0,2,797,795,277,415,9,94,0,2,473,322,0,34,40,0,27,0,0,0,
Breeland Speaks,48727,ED,KC,18,6,0,100,1,0,16,52.4,58.4,59.4,57.4,63.8,71.9,6,15,0,23,9.7,3,0,2,110.4,6,2,17,0,45,523,506,0,1,503,2,0,17,281,197,0,14,22,6,23,0,63,67,10.5
Rasheem Green,48731,ED,SEA,10,1,0,,0,0,29,60.3,45.2,85.6,46.6,47.9,60,0,6,0,,10,1,0,0,0,0,1,0,0,1,201,200,0,13,142,45,0,1,120,80,1,6,8,0,7,0,0,0,
Taven Bryan,48753,DI,JAX,16,2,0,,0,0,15,60,69.4,87.3,60.5,69.1,68.4,1,9,0,,5.3,1,0,0,0,0,2,0,0,0,301,301,0,98,173,30,0,0,147,154,0,12,16,0,12,0,0,0,
Bruce Hector,48759,DI,PHI,8,0,0,,0,0,24,,62.8,79.3,62.2,59.7,66.8,0,4,0,,,0,0,0,0,0,1,0,0,0,82,82,4,67,0,11,0,0,51,31,0,0,0,0,5,0,0,0,
Deadrin Senat,48815,DI,ATL,15,9,0,,0,0,2,72.1,66.2,69.3,68.7,58.7,59,2,8,0,,6.9,2,0,1,0,0,0,0,0,0,370,370,225,142,0,3,0,0,201,169,0,13,18,0,10,0,0,0,
Eli Ankou,48856,DI,JAX,2,2,0,,0,0,15,,63.3,78.8,61.3,61.4,70.4,0,1,0,,0,0,0,0,0,0,0,0,0,0,48,48,28,20,0,0,0,0,16,32,0,2,3,0,1,0,0,0,
Patrick Ricard,48862,FB,BLT,6,1,0,,0,0,3,,54.6,77.6,50.5,59.5,70.6,1,0,0,,0,0,0,1,0,0,0,1,0,0,47,46,4,27,1,14,0,1,24,23,0,1,3,0,1,0,0,0,
RJ McIntosh,48873,DI,NYG,6,1,0,,0,0,21,,63.7,79.5,65.6,58.8,72.3,1,2,0,,0,0,0,0,0,0,0,0,0,0,65,65,8,49,2,6,0,0,34,31,0,3,4,0,3,0,0,0,
Poona Ford,48875,DI,SEA,12,2,0,,0,0,29,66.9,88.2,85.1,61.5,90,76.3,2,8,0,,0,0,0,0,0,0,0,0,0,0,265,265,174,91,0,0,0,0,141,124,0,14,19,0,10,0,0,0,
Taylor Stallworth,48935,DI,NO,16,6,0,100,0,0,20,53.9,63,86.2,51.9,70.4,74.4,2,1,0,13,0,0,0,0,118.8,1,1,0,0,5,364,364,103,257,0,4,0,0,214,145,0,8,9,1,4,0,13,7,13
Justin Jones,48940,DI,LAC,17,1,0,,1,0,27,58.8,51,31.4,62.6,47.5,63.2,2,11,0,,5.3,1,0,3,0,0,2,0,0,3,364,364,69,257,4,34,0,0,229,132,0,9,17,0,15,0,0,0,
Vita Vea,48956,DI,TB,13,5,0,,0,0,30,58.6,73.2,45.3,75.4,69.2,61.1,1,22,0,,7.1,2,0,3,0,0,3,1,0,5,493,492,99,381,2,10,0,1,255,233,0,17,21,0,26,0,0,0,
Tim Settle,48966,DI,WAS,14,1,0,,0,0,32,60,60.7,38.2,57.5,62.4,52.3,0,4,0,,18.2,2,0,1,0,0,0,0,0,0,135,134,51,62,2,19,0,1,69,66,0,6,8,0,4,0,0,0,
James Looney,48991,DI,GB,3,0,0,,0,0,12,,66.8,74.4,52.7,68.4,,0,0,0,,,0,0,0,0,0,0,0,0,0,20,19,2,11,0,6,0,1,6,14,0,0,0,0,0,0,0,0,
Justin Reid,49048,S,HST,17,4,0,68.4,0,1,13,77.6,77.4,91.5,62.9,72.6,85.1,1,2,3,71,6.3,5,6,1,111.8,26,0,207,10,616,946,8,0,0,8,0,607,938,11,319,114,12,70,38,3,4,461,171,17.7
Tre Flowers,49059,CB,SEA,16,7,0,61,1,3,29,57.4,64.1,68.6,59.1,90.6,52.2,0,0,0,75,12.5,10,6,6,108.8,47,0,48,860,615,971,14,0,0,14,0,3,957,1,355,46,16,63,77,0,4,712,240,15.1
Dallin Leavitt,49120,CB,OAK,1,0,0,,0,0,23,60,60.4,64.5,,,,0,0,0,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Dymonte Thomas,49127,S,DEN,5,2,0,,0,0,10,71.1,78.5,73.8,71.3,66,83.2,0,0,1,,0,0,0,0,0,0,1,11,1,29,42,1,0,0,1,0,27,41,2,11,2,1,3,0,1,0,0,0,
Jessie Bates III,49162,S,CIN,16,18,0,57.6,0,0,7,80.9,79.9,90.9,,75.6,75.8,0,0,3,66,12.2,14,4,0,59.9,19,0,126,3,665,1114,0,0,0,0,0,913,1114,0,449,72,16,83,33,0,2,218,113,11.5
